TransactionID,AccountNo,CustomerID,TransactionDate,TransactionType,Channel,Amount,BalanceAfter,Description,Status
TRX0006179,ACC000308,C0308,2026-03-20,Transfer,Internet Banking,40814,0,Online Transfer,Successful
TRX0003936,ACC000196,C0196,2026-03-20,Salary Credit,Mobile Banking,296848,1253631,Monthly Salary,Failed
TRX0009096,ACC000453,C0453,2026-03-21,Deposit,Mobile Banking,41360,380555,Cheque Deposit,Successful
TRX0005166,ACC000258,C0258,2026-03-21,Deposit,Branch,6117,388841,CDM Deposit,Successful
TRX0000214,ACC000012,C0012,2026-03-21,Withdrawal,CDM,38929,7450,Cash Withdrawal,Successful
TRX0008380,ACC000417,C0417,2026-03-21,Deposit,Branch,43901,101341,CDM Deposit,Successful
TRX0009335,ACC000465,C0465,2026-03-21,Withdrawal,Mobile Banking,27795,757193,ATM Withdrawal,Successful
TRX0001508,ACC000076,C0076,2026-03-21,Salary Credit,Internet Banking,132297,288002,Monthly Salary,Successful
TRX0006533,ACC000325,C0325,2026-03-21,Deposit,Internet Banking,6330,6330,Cheque Deposit,Successful
TRX0001935,ACC000096,C0096,2026-03-21,Deposit,Mobile Banking,31088,129459,CDM Deposit,Successful
TRX0000467,ACC000024,C0024,2026-03-21,Transfer,Internet Banking,165887,440412,Bank Transfer,Successful
TRX0004355,ACC000217,C0217,2026-03-22,Deposit,Branch,3563,138673,CDM Deposit,Successful
TRX0007719,ACC000384,C0384,2026-03-22,Transfer,ATM,185837,4096490,Online Transfer,Successful
TRX0008846,ACC000440,C0440,2026-03-22,Bill Payment,Internet Banking,39278,869923,Water Bill,Successful
TRX0003763,ACC000188,C0188,2026-03-22,Withdrawal,CDM,37267,1325303,Branch Withdrawal,Successful
TRX0007085,ACC000352,C0352,2026-03-22,Salary Credit,Branch,76477,76477,Monthly Salary,Successful
TRX0001311,ACC000066,C0066,2026-03-22,Deposit,Branch,96405,1367705,CDM Deposit,Successful
TRX0003499,ACC000175,C0175,2026-03-22,Bill Payment,Mobile Banking,29192,0,CEB Bill,Successful
TRX0000685,ACC000034,C0034,2026-03-22,Withdrawal,Internet Banking,37384,0,Branch Withdrawal,Successful
TRX0000457,ACC000023,C0023,2026-03-22,Online Purchase,CDM,11730,339563,Uber Payment,Successful
TRX0004849,ACC000242,C0242,2026-03-22,Bill Payment,Internet Banking,10027,0,Mobitel Bill,Successful
TRX0000469,ACC000024,C0024,2026-03-22,Transfer,Branch,170962,110840,Online Transfer,Successful
TRX0007330,ACC000364,C0364,2026-03-22,Transfer,Mobile Banking,196947,547627,Online Transfer,Successful
TRX0003475,ACC000174,C0174,2026-03-22,Deposit,ATM,75602,481138,CDM Deposit,Successful
TRX0000190,ACC000010,C0010,2026-03-22,Salary Credit,Branch,266727,266727,Monthly Salary,Successful
TRX0008030,ACC000400,C0400,2026-03-22,Withdrawal,CDM,35571,55626,Cash Withdrawal,Successful
TRX0006445,ACC000321,C0321,2026-03-22,Transfer,Internet Banking,125712,542520,Bank Transfer,Successful
TRX0006111,ACC000304,C0304,2026-03-22,Withdrawal,Mobile Banking,39912,0,ATM Withdrawal,Successful
TRX0007382,ACC000367,C0367,2026-03-22,Online Purchase,Mobile Banking,42368,415246,Uber Payment,Successful
TRX0006667,ACC000332,C0332,2026-03-22,Deposit,Mobile Banking,80214,349688,CDM Deposit,Successful
TRX0000484,ACC000024,C0024,2026-03-23,Deposit,ATM,51432,228867,CDM Deposit,Successful
TRX0006459,ACC000322,C0322,2026-03-23,Bill Payment,Internet Banking,48936,842749,CEB Bill,Successful
TRX0008225,ACC000409,C0409,2026-03-23,Withdrawal,Mobile Banking,39654,376610,Cash Withdrawal,Successful
TRX0001249,ACC000062,C0062,2026-03-23,Salary Credit,Internet Banking,375061,3104778,Monthly Salary,Successful
TRX0007928,ACC000395,C0395,2026-03-23,Deposit,ATM,90447,126700,CDM Deposit,Successful
TRX0008385,ACC000417,C0417,2026-03-23,Deposit,Branch,72592,150562,CDM Deposit,Successful
TRX0004883,ACC000244,C0244,2026-03-23,Withdrawal,Branch,41900,123350,Branch Withdrawal,Successful
TRX0008090,ACC000403,C0403,2026-03-23,Withdrawal,ATM,23273,0,Cash Withdrawal,Successful
TRX0008213,ACC000409,C0409,2026-03-23,Withdrawal,Internet Banking,1727,274751,Cash Withdrawal,Successful
TRX0007388,ACC000367,C0367,2026-03-23,Transfer,Mobile Banking,36653,429063,Fund Transfer,Successful
TRX0003925,ACC000195,C0195,2026-03-23,Online Purchase,Internet Banking,71588,1040970,Keells Online,Successful
TRX0009059,ACC000451,C0451,2026-03-23,Deposit,Mobile Banking,57415,317132,Cheque Deposit,Successful
TRX0005391,ACC000269,C0269,2026-03-23,Bill Payment,Branch,38160,190916,Water Bill,Successful
TRX0003978,ACC000198,C0198,2026-03-23,Transfer,Mobile Banking,29814,560308,Online Transfer,Successful
TRX0001308,ACC000065,C0065,2026-03-23,Salary Credit,Mobile Banking,238706,238706,Monthly Salary,Successful
TRX0004903,ACC000245,C0245,2026-03-23,Transfer,CDM,149429,97087,Bank Transfer,Successful
TRX0006665,ACC000332,C0332,2026-03-23,Deposit,Internet Banking,99805,253563,Cheque Deposit,Successful
TRX0005818,ACC000291,C0291,2026-03-23,Online Purchase,CDM,74491,131898,Amazon Purchase,Successful
TRX0007564,ACC000377,C0377,2026-03-24,Salary Credit,Mobile Banking,290702,4558148,Monthly Salary,Successful
TRX0005836,ACC000291,C0291,2026-03-24,Online Purchase,Branch,3773,11299,Uber Payment,Successful
TRX0006287,ACC000313,C0313,2026-03-24,Transfer,Internet Banking,70877,1102839,Online Transfer,Successful
TRX0005102,ACC000255,C0255,2026-03-24,Transfer,Branch,147998,15604,Bank Transfer,Successful
TRX0000951,ACC000047,C0047,2026-03-24,Transfer,Branch,142506,587803,Fund Transfer,Successful
TRX0009307,ACC000464,C0464,2026-03-24,Bill Payment,CDM,24772,272736,Dialog Bill,Successful
TRX0001445,ACC000072,C0072,2026-03-24,Deposit,ATM,36960,165635,Cheque Deposit,Successful
TRX0008233,ACC000409,C0409,2026-03-24,Deposit,Internet Banking,95966,135052,Cheque Deposit,Successful
TRX0004700,ACC000235,C0235,2026-03-24,Deposit,Mobile Banking,32140,490658,Cash Deposit,Successful
TRX0008847,ACC000440,C0440,2026-03-24,Transfer,Mobile Banking,50402,819521,Online Transfer,Successful
TRX0007794,ACC000388,C0388,2026-03-24,Deposit,Mobile Banking,84734,1542211,Cash Deposit,Successful
TRX0006115,ACC000305,C0305,2026-03-24,Deposit,Internet Banking,71256,71256,Cheque Deposit,Successful
TRX0001659,ACC000083,C0083,2026-03-24,Deposit,Mobile Banking,8918,85407,Cheque Deposit,Successful
TRX0006738,ACC000336,C0336,2026-03-24,Transfer,ATM,76043,112643,Bank Transfer,Successful
TRX0009297,ACC000463,C0463,2026-03-24,Transfer,Branch,45157,427808,Bank Transfer,Successful
TRX0005820,ACC000291,C0291,2026-03-24,Withdrawal,Mobile Banking,24114,115301,Branch Withdrawal,Successful
TRX0007629,ACC000380,C0380,2026-03-24,Transfer,Mobile Banking,34489,452670,Bank Transfer,Successful
TRX0000996,ACC000049,C0049,2026-03-24,Deposit,ATM,3812,591785,CDM Deposit,Successful
TRX0005832,ACC000291,C0291,2026-03-25,Withdrawal,ATM,40916,0,Cash Withdrawal,Successful
TRX0009387,ACC000468,C0468,2026-03-25,Online Purchase,ATM,72221,1681384,Daraz Purchase,Successful
TRX0009792,ACC000487,C0487,2026-03-25,Deposit,Branch,37985,311126,Cheque Deposit,Successful
TRX0000908,ACC000045,C0045,2026-03-25,Transfer,Branch,34429,1027589,Fund Transfer,Successful
TRX0003423,ACC000172,C0172,2026-03-25,Bill Payment,Branch,3365,79815,CEB Bill,Successful
TRX0008401,ACC000418,C0418,2026-03-25,Withdrawal,Internet Banking,21480,4956849,Cash Withdrawal,Successful
TRX0008001,ACC000399,C0399,2026-03-25,Deposit,Mobile Banking,66179,148000,Cash Deposit,Successful
TRX0009121,ACC000455,C0455,2026-03-25,Deposit,ATM,4999,974182,Cheque Deposit,Successful
TRX0006035,ACC000301,C0301,2026-03-25,Transfer,Internet Banking,18667,324890,Bank Transfer,Successful
TRX0009625,ACC000479,C0479,2026-03-25,Deposit,Mobile Banking,60199,2662248,CDM Deposit,Successful
TRX0005274,ACC000263,C0263,2026-03-25,Transfer,Internet Banking,69375,0,Bank Transfer,Successful
TRX0007660,ACC000382,C0382,2026-03-26,Deposit,CDM,34215,2057562,Cash Deposit,Successful
TRX0009783,ACC000487,C0487,2026-03-26,Withdrawal,Branch,9445,32519,Cash Withdrawal,Failed
TRX0009776,ACC000486,C0486,2026-03-26,Online Purchase,POS,7857,226437,Daraz Purchase,Successful
TRX0003249,ACC000162,C0162,2026-03-26,Bill Payment,CDM,16637,688991,Water Bill,Successful
TRX0004233,ACC000210,C0210,2026-03-26,Deposit,Internet Banking,52929,389745,Cash Deposit,Successful
TRX0008294,ACC000413,C0413,2026-03-26,Transfer,ATM,133647,292980,Online Transfer,Failed
TRX0002502,ACC000125,C0125,2026-03-26,Withdrawal,POS,28254,359579,ATM Withdrawal,Successful
TRX0006049,ACC000302,C0302,2026-03-26,Deposit,ATM,72499,533419,Cash Deposit,Successful
TRX0006520,ACC000325,C0325,2026-03-26,Online Purchase,ATM,2595,33577,Amazon Purchase,Successful
TRX0006854,ACC000342,C0342,2026-03-26,Transfer,ATM,197654,412316,Fund Transfer,Successful
TRX0005864,ACC000293,C0293,2026-03-26,Deposit,Branch,76117,76117,CDM Deposit,Successful
TRX0002938,ACC000146,C0146,2026-03-26,Deposit,ATM,30819,1599240,Cheque Deposit,Successful
TRX0005110,ACC000255,C0255,2026-03-27,Transfer,ATM,122434,0,Bank Transfer,Successful
TRX0007643,ACC000380,C0380,2026-03-27,Deposit,Mobile Banking,77298,672706,CDM Deposit,Successful
TRX0008004,ACC000399,C0399,2026-03-27,Withdrawal,Mobile Banking,34221,0,ATM Withdrawal,Successful
TRX0009680,ACC000481,C0481,2026-03-27,Deposit,ATM,29224,94166,Cheque Deposit,Successful
TRX0007411,ACC000369,C0369,2026-03-27,Deposit,Mobile Banking,77725,4545766,Cheque Deposit,Successful
TRX0002857,ACC000142,C0142,2026-03-27,Withdrawal,Branch,31005,210394,ATM Withdrawal,Pending
TRX0001898,ACC000094,C0094,2026-03-27,Online Purchase,Mobile Banking,23908,448151,Daraz Purchase,Pending
TRX0009805,ACC000488,C0488,2026-03-27,Transfer,Branch,36525,385259,Bank Transfer,Successful
TRX0009009,ACC000449,C0449,2026-03-27,Transfer,Branch,82443,440177,Bank Transfer,Successful
TRX0007118,ACC000354,C0354,2026-03-27,Transfer,Mobile Banking,55394,340336,Fund Transfer,Successful
TRX0005817,ACC000291,C0291,2026-03-28,Deposit,ATM,32409,206389,Cash Deposit,Successful
TRX0006064,ACC000303,C0303,2026-03-28,Online Purchase,ATM,70817,193617,Uber Payment,Successful
TRX0006298,ACC000313,C0313,2026-03-28,Deposit,Internet Banking,49782,922660,Cash Deposit,Successful
TRX0003563,ACC000178,C0178,2026-03-28,Deposit,Mobile Banking,4270,1964836,CDM Deposit,Successful
TRX0001644,ACC000082,C0082,2026-03-28,Withdrawal,ATM,17780,375351,Branch Withdrawal,Successful
TRX0008396,ACC000418,C0418,2026-03-28,Withdrawal,Internet Banking,21540,4638824,ATM Withdrawal,Successful
TRX0007565,ACC000377,C0377,2026-03-28,Deposit,Branch,20197,4578345,CDM Deposit,Successful
TRX0003391,ACC000170,C0170,2026-03-28,Deposit,Branch,2096,773400,Cash Deposit,Successful
TRX0001141,ACC000057,C0057,2026-03-28,Withdrawal,Mobile Banking,21429,0,Branch Withdrawal,Successful
TRX0003501,ACC000175,C0175,2026-03-28,Salary Credit,Branch,492376,492376,Monthly Salary,Successful
TRX0008008,ACC000399,C0399,2026-03-28,Deposit,Mobile Banking,18802,66453,CDM Deposit,Successful
TRX0004180,ACC000208,C0208,2026-03-28,Withdrawal,Mobile Banking,36811,286611,ATM Withdrawal,Successful
TRX0001975,ACC000098,C0098,2026-03-28,Deposit,Mobile Banking,20746,271594,CDM Deposit,Successful
TRX0004171,ACC000207,C0207,2026-03-28,Salary Credit,Mobile Banking,136783,551730,Monthly Salary,Successful
TRX0007905,ACC000394,C0394,2026-03-28,Online Purchase,Mobile Banking,73685,71131,Daraz Purchase,Successful
TRX0001698,ACC000085,C0085,2026-03-28,Withdrawal,Internet Banking,21468,941601,ATM Withdrawal,Successful
TRX0004717,ACC000235,C0235,2026-03-28,Withdrawal,CDM,27948,176935,ATM Withdrawal,Successful
TRX0001087,ACC000054,C0054,2026-03-28,Deposit,Mobile Banking,90814,179374,CDM Deposit,Successful
TRX0004689,ACC000234,C0234,2026-03-29,Withdrawal,Mobile Banking,26083,0,Cash Withdrawal,Successful
TRX0003710,ACC000186,C0186,2026-03-29,Bill Payment,CDM,42362,412416,CEB Bill,Successful
TRX0009427,ACC000470,C0470,2026-03-29,Salary Credit,Mobile Banking,366214,477500,Monthly Salary,Successful
TRX0009960,ACC000495,C0495,2026-03-29,Deposit,POS,9365,100308,CDM Deposit,Successful
TRX0003853,ACC000192,C0192,2026-03-29,Transfer,Mobile Banking,197421,633793,Online Transfer,Successful
TRX0004649,ACC000232,C0232,2026-03-29,Bill Payment,Branch,17547,1545121,Dialog Bill,Successful
TRX0009337,ACC000465,C0465,2026-03-29,Bill Payment,ATM,20470,769160,CEB Bill,Successful
TRX0007632,ACC000380,C0380,2026-03-29,Withdrawal,Mobile Banking,7214,470608,ATM Withdrawal,Successful
TRX0007752,ACC000386,C0386,2026-03-29,Withdrawal,Internet Banking,1273,634903,Cash Withdrawal,Successful
TRX0008688,ACC000432,C0432,2026-03-29,Deposit,Branch,30148,287694,Cheque Deposit,Successful
TRX0003810,ACC000190,C0190,2026-03-29,Deposit,Branch,20892,3875206,CDM Deposit,Successful
TRX0003556,ACC000178,C0178,2026-03-30,Deposit,ATM,52755,1684063,Cash Deposit,Successful
TRX0000672,ACC000034,C0034,2026-03-30,Deposit,ATM,81657,81657,Cheque Deposit,Successful
TRX0005401,ACC000270,C0270,2026-03-30,Withdrawal,Internet Banking,27027,0,Cash Withdrawal,Successful
TRX0003181,ACC000158,C0158,2026-03-30,Withdrawal,Internet Banking,41815,57545,ATM Withdrawal,Successful
TRX0005314,ACC000265,C0265,2026-03-30,Deposit,POS,65475,1409621,Cheque Deposit,Successful
TRX0004985,ACC000249,C0249,2026-03-30,Deposit,ATM,27019,84732,Cheque Deposit,Successful
TRX0008912,ACC000444,C0444,2026-03-30,Deposit,Branch,97564,1465314,Cash Deposit,Successful
TRX0009865,ACC000490,C0490,2026-03-30,Transfer,Mobile Banking,106284,0,Online Transfer,Successful
TRX0007372,ACC000367,C0367,2026-03-30,Deposit,ATM,69136,351808,Cheque Deposit,Successful
TRX0002183,ACC000109,C0109,2026-03-31,Transfer,Mobile Banking,28705,361537,Fund Transfer,Successful
TRX0001764,ACC000088,C0088,2026-03-31,Deposit,Internet Banking,19902,261620,CDM Deposit,Successful
TRX0004464,ACC000223,C0223,2026-03-31,Deposit,Branch,90862,458082,Cheque Deposit,Successful
TRX0001304,ACC000065,C0065,2026-03-31,Deposit,Internet Banking,15487,15487,Cheque Deposit,Successful
TRX0008647,ACC000430,C0430,2026-03-31,Online Purchase,Mobile Banking,31798,858467,Uber Payment,Successful
TRX0007374,ACC000367,C0367,2026-03-31,Deposit,Internet Banking,50238,373801,Cash Deposit,Successful
TRX0009972,ACC000495,C0495,2026-03-31,Withdrawal,Mobile Banking,40196,204811,Cash Withdrawal,Successful
TRX0007520,ACC000374,C0374,2026-03-31,Withdrawal,ATM,23581,2442598,ATM Withdrawal,Successful
TRX0002911,ACC000145,C0145,2026-03-31,Deposit,Branch,18327,447609,Cash Deposit,Successful
TRX0009333,ACC000465,C0465,2026-03-31,Online Purchase,ATM,17406,748244,Amazon Purchase,Successful
TRX0001801,ACC000089,C0089,2026-04-01,Salary Credit,CDM,228040,309181,Monthly Salary,Successful
TRX0003051,ACC000152,C0152,2026-04-01,Deposit,Branch,1039,2443825,CDM Deposit,Successful
TRX0007319,ACC000364,C0364,2026-04-01,Deposit,CDM,49163,520818,CDM Deposit,Successful
TRX0001930,ACC000096,C0096,2026-04-01,Transfer,ATM,98340,82151,Fund Transfer,Successful
TRX0002902,ACC000145,C0145,2026-04-01,Transfer,Internet Banking,193700,480462,Online Transfer,Successful
TRX0007119,ACC000354,C0354,2026-04-01,Deposit,Internet Banking,51054,391390,Cash Deposit,Successful
TRX0002030,ACC000101,C0101,2026-04-01,Bill Payment,CDM,43377,0,Dialog Bill,Successful
TRX0005677,ACC000284,C0284,2026-04-01,Transfer,Mobile Banking,136305,2573383,Online Transfer,Successful
TRX0001057,ACC000053,C0053,2026-04-01,Withdrawal,Internet Banking,6534,36876,Cash Withdrawal,Successful
TRX0008397,ACC000418,C0418,2026-04-01,Salary Credit,ATM,481837,5120661,Monthly Salary,Successful
TRX0004718,ACC000235,C0235,2026-04-02,Deposit,Mobile Banking,16377,193312,CDM Deposit,Successful
TRX0003560,ACC000178,C0178,2026-04-02,Withdrawal,Branch,18849,2006672,ATM Withdrawal,Successful
TRX0000439,ACC000023,C0023,2026-04-02,Deposit,ATM,6662,260019,CDM Deposit,Successful
TRX0008097,ACC000403,C0403,2026-04-02,Deposit,ATM,3543,437384,Cash Deposit,Pending
TRX0003670,ACC000184,C0184,2026-04-02,Bill Payment,Internet Banking,12998,135113,Dialog Bill,Successful
TRX0003915,ACC000195,C0195,2026-04-02,Deposit,ATM,19333,1343519,CDM Deposit,Successful
TRX0002914,ACC000145,C0145,2026-04-02,Deposit,Internet Banking,70868,432098,Cheque Deposit,Successful
TRX0000442,ACC000023,C0023,2026-04-02,Withdrawal,Internet Banking,32418,245295,ATM Withdrawal,Successful
TRX0003052,ACC000152,C0152,2026-04-02,Transfer,Mobile Banking,140541,2303284,Online Transfer,Pending
TRX0004721,ACC000235,C0235,2026-04-02,Withdrawal,Internet Banking,19780,316531,ATM Withdrawal,Successful
TRX0001488,ACC000074,C0074,2026-04-02,Deposit,Branch,96583,207195,Cash Deposit,Successful
TRX0004100,ACC000204,C0204,2026-04-02,Bill Payment,Mobile Banking,45369,2106552,Mobitel Bill,Pending
TRX0008560,ACC000426,C0426,2026-04-02,Deposit,Mobile Banking,39359,108266,CDM Deposit,Successful
TRX0008037,ACC000400,C0400,2026-04-03,Online Purchase,Mobile Banking,57553,50095,Keells Online,Successful
TRX0001027,ACC000051,C0051,2026-04-03,Deposit,ATM,28801,95568,Cash Deposit,Successful
TRX0003330,ACC000167,C0167,2026-04-03,Transfer,Branch,144913,659228,Bank Transfer,Successful
TRX0008697,ACC000432,C0432,2026-04-03,Withdrawal,ATM,43547,271915,Cash Withdrawal,Successful
TRX0002901,ACC000145,C0145,2026-04-03,Salary Credit,Internet Banking,215112,674162,Monthly Salary,Successful
TRX0004476,ACC000223,C0223,2026-04-03,Transfer,ATM,50812,782016,Online Transfer,Successful
TRX0002900,ACC000145,C0145,2026-04-03,Transfer,CDM,95938,459050,Fund Transfer,Successful
TRX0009133,ACC000455,C0455,2026-04-03,Transfer,Mobile Banking,88432,871125,Online Transfer,Successful
TRX0002683,ACC000133,C0133,2026-04-04,Deposit,Mobile Banking,58197,144226,CDM Deposit,Successful
TRX0003372,ACC000169,C0169,2026-04-04,Transfer,Mobile Banking,113148,1503419,Fund Transfer,Successful
TRX0002686,ACC000133,C0133,2026-04-04,Deposit,Internet Banking,47236,353568,Cheque Deposit,Successful
TRX0006861,ACC000342,C0342,2026-04-04,Bill Payment,Mobile Banking,11075,360417,Mobitel Bill,Successful
TRX0000804,ACC000040,C0040,2026-04-04,Salary Credit,Internet Banking,317058,400231,Monthly Salary,Successful
TRX0002668,ACC000132,C0132,2026-04-04,Deposit,Internet Banking,65532,447421,Cash Deposit,Successful
TRX0009461,ACC000471,C0471,2026-04-04,Withdrawal,Internet Banking,31237,0,Branch Withdrawal,Successful
TRX0003985,ACC000198,C0198,2026-04-04,Deposit,ATM,37046,456898,CDM Deposit,Successful
TRX0005823,ACC000291,C0291,2026-04-04,Bill Payment,Mobile Banking,18381,26751,Dialog Bill,Successful
TRX0003221,ACC000161,C0161,2026-04-04,Withdrawal,CDM,48615,287683,ATM Withdrawal,Successful
TRX0007682,ACC000382,C0382,2026-04-04,Withdrawal,ATM,1093,1672235,Cash Withdrawal,Successful
TRX0007762,ACC000386,C0386,2026-04-04,Salary Credit,Mobile Banking,236148,1155567,Monthly Salary,Successful
TRX0000864,ACC000043,C0043,2026-04-04,Deposit,ATM,85890,320699,Cheque Deposit,Successful
TRX0009564,ACC000476,C0476,2026-04-04,Withdrawal,Internet Banking,46748,1241650,Branch Withdrawal,Successful
TRX0009895,ACC000491,C0491,2026-04-04,Transfer,Branch,48330,0,Fund Transfer,Successful
TRX0005675,ACC000284,C0284,2026-04-04,Withdrawal,CDM,8681,2640279,ATM Withdrawal,Successful
TRX0009803,ACC000487,C0487,2026-04-04,Deposit,ATM,8687,314275,Cheque Deposit,Successful
TRX0003121,ACC000155,C0155,2026-04-05,Deposit,Mobile Banking,39278,119919,Cheque Deposit,Successful
TRX0007327,ACC000364,C0364,2026-04-05,Transfer,ATM,82237,525278,Fund Transfer,Successful
TRX0005334,ACC000266,C0266,2026-04-05,Transfer,Mobile Banking,91607,429365,Online Transfer,Successful
TRX0006080,ACC000303,C0303,2026-04-05,Withdrawal,Branch,36360,196095,Branch Withdrawal,Successful
TRX0003914,ACC000195,C0195,2026-04-05,Transfer,CDM,193081,1324186,Bank Transfer,Successful
TRX0003767,ACC000188,C0188,2026-04-05,Online Purchase,Internet Banking,46414,1372780,Amazon Purchase,Successful
TRX0000464,ACC000024,C0024,2026-04-05,Withdrawal,Internet Banking,33779,602714,ATM Withdrawal,Successful
TRX0000451,ACC000023,C0023,2026-04-05,Deposit,Internet Banking,10800,452132,Cash Deposit,Successful
TRX0008551,ACC000426,C0426,2026-04-05,Deposit,Mobile Banking,20535,247683,CDM Deposit,Successful
TRX0003726,ACC000186,C0186,2026-04-05,Withdrawal,Mobile Banking,1283,242728,ATM Withdrawal,Successful
TRX0007780,ACC000388,C0388,2026-04-06,Deposit,Mobile Banking,39712,1796356,CDM Deposit,Successful
TRX0001655,ACC000083,C0083,2026-04-06,Deposit,Branch,79557,110549,Cheque Deposit,Failed
TRX0007311,ACC000364,C0364,2026-04-06,Online Purchase,Branch,59327,687844,Keells Online,Successful
TRX0001510,ACC000076,C0076,2026-04-06,Withdrawal,Mobile Banking,40881,261235,ATM Withdrawal,Successful
